Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
6245,Tb427_110061100,6.84,7.41,5599,6363,"hypothetical protein, conserved",PG5726
6246,Tb427_110061200,3.35,3.56,577,357,"Rab-GTPase-TBC domain containing protein, putative",PG5727
6247,Tb427_110061300,5.4,5.27,2407,2933,"hypothetical protein, conserved",PG5728
6248,Tb427_110061400,5.19,5.01,1994,2565,"hypothetical protein, conserved",PG5729
6249,Tb427_110061500,5.58,5.26,2807,2923,"hypothetical protein, conserved",PG5730
6250,Tb427_110061600,6.41,5.74,4850,3870,"Rad17 P-loop domain/ATPase family associated with various cellular activities (AAA)/Replication factor RFC1 C terminal domain containing protein, putative",PG5731
6251,Tb427_110061700,3.37,3.55,631,227,"hypothetical protein, conserved",PG5732
6252,Tb427_110061900,7.25,6.7,6120,5756,"Leucine rich repeat/Leucine Rich repeats (2 copies), putative",PG5733
6253,Tb427_110062000,4.9,3.65,1561,1138,"SNF2 family N-terminal domain/Type III restriction enzyme, res subunit/Helicase conserved C-terminal domain containing protein, putative",PG5734
6254,Tb427_110062100,5.82,4.96,3397,2500,"hypothetical protein, conserved",PG5735
6255,Tb427_110062200,5.77,6.02,3285,4538,"DnaJ domain containing protein, putative",PG5736
6256,Tb427_110062300,5.8,3.55,3356,271,"hypothetical protein, conserved",PG5737
6257,Tb427_110062400,5.4,4.45,2390,2172,"DEAD/DEAH box helicase/Helicase conserved C-terminal domain/Helicase associated domain (HA2)/Oligonucleotide/oligosaccharide-binding (OB)-fold, putative",PG5738
6258,Tb427_110062500,4.86,3.73,1514,1528,"Formin Homology 2 Domain, putative",PG5739
6259,Tb427_110062600,5.6,4.94,2842,2478,"hypothetical protein, conserved",PG5740
6260,Tb427_110062700,5.26,5.0,2119,2546,"hypothetical protein, conserved",PG5741
6261,Tb427_110062800,4.78,4.65,1423,2250,"hypothetical protein, conserved",PG5742
6262,Tb427_110062900,4.9,4.94,1558,2484,"DNA-dependent RNA polymerase, putative",PG5743
6263,Tb427_110063000,3.56,3.66,867,1248,"hypothetical protein, conserved",PG5744
6264,Tb427_110063100,4.89,5.13,1542,2730,"hypothetical protein, conserved",PG5745
6265,Tb427_110063200,6.3,3.59,4601,623,"Surfeit locus protein 6, putative",PG5746
6266,Tb427_110063300,6.42,3.69,4874,1406,"Inhibitor of apoptosis-promoting Bax1, putative",PG5747
6267,Tb427_110063400,3.27,3.58,280,516,"YL1 nuclear protein, putative",PG5748
6268,Tb427_110063500,7.24,7.45,6113,6386,"Translation initiation factor SUI1, putative",PG5749
6269,Tb427_110063600,6.46,6.33,4964,5196,"hypothetical protein, conserved",PG5750
6270,Tb427_110063800,5.1,3.83,1856,1795,"Protein tyrosine kinase/Protein kinase domain containing protein, putative",PG5751
6271,Tb427_110063900,4.9,4.17,1551,2093,"hypothetical protein, conserved",PG5752
6272,Tb427_110064000,5.18,5.45,1985,3270,"hypothetical protein, conserved",PG5753
6273,Tb427_110064100,6.46,5.72,4959,3833,"Domain of unknown function (DUF4505), putative",PG5754
6274,Tb427_110064200,3.35,5.34,570,3052,"hypothetical protein, conserved",PG5755
6275,Tb427_110064300,5.71,3.61,3146,769,"WASH complex subunit 7, N-terminal/WASH complex subunit 7/WASH complex subunit 7, C-terminal, putative",PG5756
6276,Tb427_110064400,3.29,3.6,349,709,"DnaJ domain containing protein, putative",PG5757
6277,Tb427_110064500,3.32,5.01,466,2564,"Adenylate and Guanylate cyclase catalytic domain containing protein, putative",PG5758
6278,Tb427_110064600,6.63,6.72,5280,5775,"hypothetical protein, conserved",PG5759
6279,Tb427_110064700,3.26,6.44,219,5375,"Phosphatidylinositol-specific phospholipase C, X domain/Phosphatidylinositol-specific phospholipase C, Y domain/C2 domain containing protein, putative",PG5760
6280,Tb427_110064800,3.2,3.57,30,466,"SH3 domain/Variant SH3 domain containing protein, putative",PG5761
6281,Tb427_110064900,4.28,5.41,1050,3185,"hypothetical protein, conserved",PG5762
6282,Tb427_110065000,5.54,6.24,2705,5020,"Ribosomal protein L4/L1 family, putative",PG5763
6283,Tb427_110065100,6.49,6.39,5028,5284,"hypothetical protein, conserved",PG5764
6284,Tb427_110065300,3.58,3.65,879,1164,"ADP-ribosylation factor family/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Ras family, putative",PG5765
6285,Tb427_110065400,4.51,7.21,1176,6239,"Nodulin-like, putative",PG5766
6286,Tb427_110065500,6.09,5.89,4091,4243,"Flagellar-associated PapD-like, putative",PG5767
6287,Tb427_110065700,6.49,5.66,5042,3709,"hypothetical protein, conserved",PG5768
6288,Tb427_110065800,5.33,6.07,2268,4642,"hypothetical protein, conserved",PG5769
6289,Tb427_110065900,5.85,5.94,3504,4363,"TatD related DNase, putative",PG5770
6290,Tb427_110066000,5.56,5.74,2762,3875,"hypothetical protein, conserved",PG5771
6291,Tb427_110066200,7.32,6.19,6197,4927,"Skp1 family, tetramerisation domain/Skp1 family, dimerisation domain containing protein, putative",PG5772
6292,Tb427_110066400,5.38,5.14,2359,2741,"hypothetical protein, conserved",PG5773
6293,Tb427_110066500,6.87,7.14,5641,6192,"Elongation factor Tu GTP binding domain/Elongation factor Tu C-terminal domain containing protein, putative",PG5774
6294,Tb427_110066600,6.95,6.54,5766,5539,"Sec23-binding domain of Sec16, putative",PG5775
6295,Tb427_110066900,8.23,8.3,6615,6678,"Ribosomal L28e protein family, putative",PG5776
6296,Tb427_110066700,8.23,8.3,6615,6678,"Ribosomal L28e protein family, putative",PG5776
6297,Tb427_110066800,5.88,5.25,3569,2899,"hypothetical protein, conserved",PG5777
6298,Tb427_110067000,3.95,7.03,965,6097,"Cytochrome P450, putative",PG5778
6299,Tb427_110067100,4.67,3.66,1322,1209,"DHHC palmitoyltransferase, putative",PG5779
6300,Tb427_110067200,6.83,5.66,5574,3695,"Plug domain of Sec61p/SecY translocase, putative",PG5780
6301,Tb427_110067400,7.05,7.66,5876,6503,"hypothetical protein, conserved",PG5781
6302,Tb427_110067500,5.08,3.68,1808,1370,"hypothetical protein, conserved",PG5782
6303,Tb427_110067600,6.26,5.99,4515,4453,"Endonuclease/Exonuclease/phosphatase family, putative",PG5783
6304,Tb427_110067700,6.46,8.0,4951,6621,"Pyruvate phosphate dikinase, PEP/pyruvate binding domain/PEP-utilising enzyme, mobile domain/PEP-utilising enzyme, TIM barrel domain containing protein, putative",PG5784
6305,Tb427_110067800,5.72,3.7,3168,1449,"HIT zinc finger containing protein, putative",PG5785
6306,Tb427_110068000,8.17,8.39,6599,6697,"Ribosomal protein S7p/S5e, putative",PG5786
6307,Tb427_110067900,8.17,8.39,6599,6697,"Ribosomal protein S7p/S5e, putative",PG5786
6308,Tb427_110068100,5.73,5.17,3182,2787,"hypothetical protein, conserved",PG5787
6309,Tb427_110068200,6.5,5.95,5049,4376,"hypothetical protein, conserved",PG5788
6310,Tb427_110068300,7.29,5.65,6166,3681,"Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase, putative",PG5789
6311,Tb427_110068400,5.8,6.06,3366,4629,"PUB domain containing protein, putative",PG5790
6312,Tb427_110068500,5.69,5.2,3086,2820,"AAA domain (Cdc48 subfamily)/ATPase family associated with various cellular activities (AAA)/AAA+ lid domain containing protein, putative",PG5791
6313,Tb427_110068600,6.38,6.39,4784,5288,"Ribosomal protein L24e, putative",PG5792
6314,Tb427_110068700,7.14,6.66,6000,5700,"Leucine Rich repeat, putative",PG5793
6315,Tb427_110068800,3.54,3.67,856,1293,"hypothetical protein, conserved",PG5794
6316,Tb427_110068900,7.0,6.16,5829,4867,"START domain containing protein, putative",PG5795
6317,Tb427_110069000,5.19,5.62,2002,3611,"Microtubule binding/Kinesin motor domain containing protein, putative",PG5796
6318,Tb427_110069200,6.28,5.6,4563,3578,"hypothetical protein, conserved",PG5797
6319,Tb427_110069300,6.34,6.11,4695,4740,"hypothetical protein, conserved",PG5798
6320,Tb427_110069400,7.57,7.69,6372,6519,"hypothetical protein, conserved",PG5799
6321,Tb427_110069500,3.25,3.56,177,303,"Serine incorporator (Serinc), putative",PG5800
6322,Tb427_110069600,7.2,6.88,6065,5971,"hypothetical protein, conserved",PG5801
6323,Tb427_110069700,6.14,6.11,4217,4752,"hypothetical protein, conserved",PG5802
6324,Tb427_110069800,4.24,3.6,1034,671,"FHA domain containing protein, putative",PG5803
6325,Tb427_110069900,3.4,6.12,701,4759,"hypothetical protein, conserved",PG5804
6326,Tb427_110070100,7.65,6.59,6410,5605,"Ribosomal protein S21e, putative",PG5805
6327,Tb427_110070000,7.65,6.59,6410,5605,"Ribosomal protein S21e, putative",PG5805
6328,Tb427_110070200,5.92,6.26,3672,5053,"hypothetical protein, conserved",PG5806
6329,Tb427_110070300,6.94,6.75,5751,5829,"hypothetical protein, conserved",PG5807
6330,Tb427_110070400,6.02,5.29,3926,2960,"hypothetical protein, conserved",PG5808
6331,Tb427_110070600,5.3,3.68,2202,1321,"hypothetical protein, conserved",PG5809
6332,Tb427_110070700,5.28,6.76,2170,5836,"Nodulin-like, putative",PG5810
6333,Tb427_110070800,4.78,3.74,1417,1566,"hypothetical protein, conserved",PG5811
6334,Tb427_110070900,7.93,8.13,6524,6653,"M17 aminopeptidase N-terminal domain 2/Cytosol aminopeptidase family, catalytic domain containing protein, putative",PG5812
6335,Tb427_110071000,6.45,3.55,4925,276,"hypothetical protein, conserved",PG5813
6336,Tb427_110071100,7.21,6.7,6075,5754,"hypothetical protein, conserved",PG5814
6337,Tb427_110071200,5.84,4.95,3458,2485,"hypothetical protein, conserved",PG5815
6338,Tb427_110071300,6.39,6.16,4787,4857,"Carboxyl transferase domain containing protein, putative",PG5816
6339,Tb427_110071400,5.83,6.58,3446,5602,"Cytochrome b5-like Heme/Steroid binding domain containing protein, putative",PG5817
6340,Tb427_110071600,5.62,5.49,2873,3337,"Tex-like protein N-terminal domain/Tex protein YqgF-like domain/Helix-hairpin-helix motif/HHH domain containing protein, putative",PG5818
6341,Tb427_110071700,5.19,5.6,1996,3574,"hypothetical protein, conserved",PG5819
6342,Tb427_110071800,3.32,6.27,476,5076,"Amino acid permease, putative",PG5820
6343,Tb427_110071900,5.27,3.52,2137,111,"Protein kinase domain/Protein tyrosine kinase, putative",PG5821
6344,Tb427_110072100,6.53,6.26,5096,5052,"Tetratricopeptide repeat, putative",PG5822
6345,Tb427_110072200,5.63,6.03,2909,4551,"mRNA capping enzyme/Methyltransferase domain containing protein, putative",PG5823
6346,Tb427_110072500,6.22,5.99,4391,4457,"hypothetical protein, conserved",PG5824
6347,Tb427_110072700,3.33,3.51,510,88,"Leucine Rich repeats (2 copies), putative",PG5825
6348,Tb427_110072800,3.65,4.56,907,2209,"hypothetical protein, conserved",PG5826
6349,Tb427_110072900,6.27,5.69,4523,3753,"Regulator of chromosome condensation (RCC1) repeat, putative",PG5827
6350,Tb427_110073000,6.37,6.51,4758,5490,"BOP1NT (NUC169) domain/WD domain, G-beta repeat, putative",PG5828
6351,Tb427_110073200,6.03,5.84,3964,4115,"Tubulin-tyrosine ligase family, putative",PG5829
6352,Tb427_110073300,6.33,5.66,4670,3694,"hypothetical protein, conserved",PG5830
6353,Tb427_110073400,5.77,5.43,3272,3221,"Domain of unknown function(DUF2779), putative",PG5831
6354,Tb427_110073500,6.03,4.88,3952,2430,"hypothetical protein, conserved",PG5832
6355,Tb427_110073600,5.33,5.85,2262,4148,"Optic atrophy 3 protein (OPA3), putative",PG5833
6356,Tb427_110073700,8.26,7.84,6629,6577,"14-3-3 protein, putative",PG5834
6357,Tb427_110073800,5.39,3.6,2381,666,"PIF1-like helicase/AAA domain containing protein, putative",PG5835
6358,Tb427_110074000,4.9,3.48,1552,31,"hypothetical protein, conserved",PG5836
6359,Tb427_110074100,5.83,5.3,3419,2983,"hypothetical protein, conserved",PG5837
6360,Tb427_110074200,5.07,3.53,1784,164,"Sec20, putative",PG5838
6361,Tb427_110074300,3.28,3.57,322,470,"hypothetical protein, conserved",PG5839
6362,Tb427_110074500,4.76,5.75,1394,3913,"WD domain, G-beta repeat, putative",PG5840
6363,Tb427_110074600,5.61,5.49,2857,3331,"Oxidoreductase FAD-binding domain/Oxidoreductase NAD-binding domain containing protein, putative",PG5841
6364,Tb427_110074700,5.83,6.3,3440,5132,"hypothetical protein, conserved",PG5842
6365,Tb427_110074900,4.89,3.59,1547,646,"Protein kinase domain/Protein tyrosine kinase, putative",PG5843
6366,Tb427_110075000,7.58,7.5,6378,6418,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative",PG5844
6367,Tb427_110075100,3.25,3.65,206,1128,"Rad51/DnaB-like helicase C terminal domain/AAA domain containing protein, putative",PG5845
6368,Tb427_110075200,5.54,6.49,2701,5462,"Pterin 4 alpha carbinolamine dehydratase, putative",PG5846
6369,Tb427_110075300,6.05,3.57,4020,420,"hypothetical protein, conserved",PG5847
6370,Tb427_110075400,6.78,5.89,5512,4231,"PA domain containing protein, putative",PG5848
6371,Tb427_110075500,7.45,6.93,6295,6015,"Inorganic pyrophosphatase, putative",PG5849
6372,Tb427_110075600,4.79,3.67,1435,1275,"DEAD/DEAH box helicase/Type III restriction enzyme, res subunit/Helicase conserved C-terminal domain containing protein, putative",PG5850
6373,Tb427_110075700,6.8,3.63,5536,981,"Inorganic pyrophosphatase, putative",PG5851
6374,Tb427_110075800,4.89,3.66,1543,1240,"hypothetical protein, conserved",PG5852
6375,Tb427_110075900,6.78,6.43,5500,5361,"Pre-PUA-like domain/PUA domain containing protein, putative",PG5853
6376,Tb427_110076000,3.26,3.68,242,1320,"Iguana/Dzip1-like DAZ-interacting protein N-terminal, putative",PG5854
6377,Tb427_110076100,5.16,3.82,1960,1774,"hypothetical protein, conserved",PG5855
6378,Tb427_110076200,5.21,5.45,2032,3265,"hypothetical protein, conserved",PG5856
6379,Tb427_110076300,6.51,6.65,5063,5683,"PSP1 C-terminal conserved region containing protein, putative",PG5857
6380,Tb427_110076400,6.92,6.76,5727,5833,"NIF3 (NGG1p interacting factor 3), putative",PG5858
6381,Tb427_110076500,5.13,5.24,1897,2886,"Protein kinase domain/Protein tyrosine kinase/Phosphotransferase enzyme family, putative",PG5859
6382,Tb427_110076600,7.59,7.03,6379,6096,"Seryl-tRNA synthetase N-terminal domain/tRNA synthetase class II core domain (G, H, P, S and T), putative",PG5860
6383,Tb427_110076700,5.96,3.73,3764,1553,"MORN repeat, putative",PG5861
6384,Tb427_110076800,5.94,6.03,3724,4571,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",PG5862
6385,Tb427_110076900,5.21,3.91,2030,1903,"GRIP domain containing protein, putative",PG5863
6386,Tb427_110077000,5.54,5.66,2709,3693,"Protein kinase domain/Protein tyrosine kinase, putative",PG5864
6387,Tb427_110077200,5.32,5.82,2245,4070,"Bacterial transferase hexapeptide (six repeats), putative",PG5865
6388,Tb427_110077300,6.84,5.69,5593,3760,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative",PG5866
6389,Tb427_110077400,5.53,5.62,2693,3590,"Methyltransferase small domain/Ribosomal protein L11 methyltransferase (PrmA)/Met-10+ like-protein/tRNA (Uracil-5-)-methyltransferase/RNA cap guanine-N2 methyltransferase/Methyltransferase domain/Putative RNA methylase family UPF0020, putative",PG5867
6390,Tb427_110077500,3.62,5.0,899,2545,"hypothetical protein, conserved",PG5868
6391,Tb427_110077600,3.52,6.54,844,5533,"hypothetical protein, conserved",PG5869
6392,Tb427_110077700,3.37,3.55,623,230,"ATPase family associated with various cellular activities (AAA), putative",PG5870
6393,Tb427_110077800,4.25,5.44,1036,3244,"PPR repeat, putative",PG5871
6394,Tb427_110077900,4.59,3.9,1256,1899,"PH domain associated with Beige/BEACH/Beige/BEACH domain containing protein, putative",PG5872
6395,Tb427_110078100,6.59,5.96,5209,4394,"Sperm tail, putative",PG5873
6396,Tb427_110078200,3.32,5.98,462,4447,"hypothetical protein, conserved",PG5874
6397,Tb427_110078400,7.37,6.53,6237,5515,"Proteasome subunit, putative",PG5875
6398,Tb427_110078500,6.32,3.62,4649,929,"RNA polymerases M/15 Kd subunit, putative",PG5876
6399,Tb427_110078600,6.24,5.59,4446,3547,"AMP-binding enzyme/Fumble, putative",PG5877
6400,Tb427_110078700,5.49,3.77,2594,1634,"Major Facilitator Superfamily, putative",PG5878
6401,Tb427_110078800,6.57,6.4,5170,5309,"hypothetical protein, conserved",PG5879
6402,Tb427_110079000,5.9,3.86,3623,1843,"hypothetical protein, conserved",PG5880
6403,Tb427_110079100,3.22,3.58,93,534,"hypothetical protein, conserved",PG5881
6404,Tb427_110079200,7.72,7.29,6431,6303,"Core histone H2A/H2B/H3/H4, putative",PG5882
6405,Tb427_110079300,5.85,3.84,3492,1807,"DHHC palmitoyltransferase, putative",PG5883
6406,Tb427_110079400,5.69,5.65,3076,3675,"haloacid dehalogenase-like hydrolase/Sucrose-6F-phosphate phosphohydrolase, putative",PG5884
6407,Tb427_110079500,7.9,6.28,6512,5087,"FAD dependent oxidoreductase/C-terminal domain of alpha-glycerophosphate oxidase, putative",PG5885
6408,Tb427_110079600,3.47,5.59,785,3568,"NADH-ubiquinone oxidoreductase complex I, 21 kDa subunit, putative",PG5886
6409,Tb427_110079700,3.46,3.57,770,390,"hypothetical protein, conserved",PG5887
6410,Tb427_110079800,5.99,3.63,3834,982,"Leishmanolysin, putative",PG5888
6411,Tb427_110079900,6.19,6.03,4319,4560,"Phosphoadenosine phosphosulfate reductase family, putative",PG5889
6412,Tb427_110080000,6.35,5.16,4730,2766,"hypothetical protein, conserved",PG5890
6413,Tb427_110080100,6.17,3.81,4286,1738,"hypothetical protein, conserved",PG5891
6414,Tb427_110080200,4.6,4.93,1268,2468,"HIT zinc finger containing protein, putative",PG5892
6415,Tb427_110080300,5.05,6.22,1751,4990,"hypothetical protein, conserved",PG5893
6416,Tb427_110080400,3.19,3.69,23,1414,"hypothetical protein, conserved",PG5894
6417,Tb427_110080500,6.11,5.49,4152,3338,"Rrp44-like cold shock domain/Dis3-like cold-shock domain 2 (CSD2)/Cold shock domain/RNB domain containing protein, putative",PG5895
6418,Tb427_110080600,5.69,6.01,3075,4526,"hypothetical protein, conserved",PG5896
6419,Tb427_110080700,5.5,7.23,2625,6255,"Pyridoxal-phosphate dependent enzyme, putative",PG5897
6420,Tb427_110080800,5.7,6.14,3098,4810,"ThiF family, putative",PG5898
6421,Tb427_110080900,6.49,6.14,5043,4817,"Flavodoxin/FAD binding domain/Oxidoreductase NAD-binding domain containing protein, putative",PG5899
6422,Tb427_110081000,5.84,5.68,3469,3732,"hypothetical protein, conserved",PG5900
6423,Tb427_110081800,8.69,7.7,6704,6525,"Hsp70 protein/MreB/Mbl protein/FGGY family of carbohydrate kinases, C-terminal domain containing protein, putative",PG5901
6424,Tb427_110081200,8.69,7.7,6704,6525,"Hsp70 protein/MreB/Mbl protein/FGGY family of carbohydrate kinases, C-terminal domain containing protein, putative",PG5901
6425,Tb427_110081300,7.26,6.44,6127,5380,"hypothetical protein, conserved",PG5902
6426,Tb427_110081400,6.24,5.57,4452,3511,"AN1-like Zinc finger containing protein, putative",PG5903
6427,Tb427_110081500,6.84,3.66,5585,1208,"ATP synthase subunit C, putative",PG5904
6428,Tb427_110081700,3.25,6.83,209,5904,"Protein of unknown function (DUF423), putative",PG5905
6429,Tb427_110081600,3.25,6.83,209,5904,"Protein of unknown function (DUF423), putative",PG5905
6430,Tb427_110081900,6.08,5.87,4070,4180,"hypothetical protein, conserved",PG5906
